quarter,stock,name,score_mean,score_std,n_reports,confidence,weight_change
2021_Q1,601066,中信建投,0.0,0.0,0,1.0,0.0
2021_Q1,601077,渝农商行,0.0,0.0,0,1.0,0.0
2021_Q1,601088,中国神华,0.0,0.0,0,1.0,0.0
2021_Q1,601100,恒立液压,0.0,0.0,0,1.0,0.0
2021_Q1,601111,中国国航,0.0,0.0,0,1.0,0.0
2021_Q1,601117,中国化学,0.0,0.0,0,1.0,0.0
2021_Q1,601127,赛力斯,0.0,0.0,0,1.0,0.0
2021_Q1,601136,首创证券,0.0,0.0,0,1.0,0.0
2021_Q1,601138,工业富联,0.0,0.0,0,1.0,0.0
2021_Q1,601166,兴业银行,0.0247539244592189,0.1363575932840564,1,0.8800046797857134,0.021783569367174665
2021_Q1,601169,北京银行,0.0,0.0,0,1.0,0.0
2021_Q1,601186,中国铁建,0.0,0.0,0,1.0,0.0
2021_Q1,601211,国泰海通,0.0665741711854934,0.1363575932840564,1,0.8800046797857134,0.058585582196089385
2021_Q1,601225,陕西煤业,0.0,0.0,0,1.0,0.0
2021_Q1,601229,上海银行,0.0,0.0,0,1.0,0.0
2021_Q1,601236,红塔证券,0.0,0.0,0,1.0,0.0
2021_Q1,601238,广汽集团,0.0361167597584426,0.0463790513044402,2,0.9556766247884808,0.03451594306424485
2021_Q1,601288,农业银行,0.0,0.0,0,1.0,0.0
2021_Q1,601298,青岛港,0.0,0.0,0,1.0,0.0
2021_Q1,601318,中国平安,0.0044645914167631,0.0052000814208376,2,0.9948268195387656,0.004441495279678506
2021_Q1,601319,中国人保,0.0594435669481754,0.1363575932840564,1,0.8800046797857134,0.05231061709754971
2021_Q1,601328,交通银行,0.0,0.0,0,1.0,0.0
2021_Q1,601336,新华保险,0.0,0.0,0,1.0,0.0
2021_Q1,601360,三六零,0.0244520977139472,0.1363575932840564,1,0.8800046797857134,0.021517960418851078
2021_Q1,601377,兴业证券,0.0,0.0,0,1.0,0.0
2021_Q1,601390,中国中铁,0.0,0.0,0,1.0,0.0
2021_Q1,601398,工商银行,-0.0028714006766676,0.1363575932840564,1,0.8800046797857134,-0.002526846033007352
2021_Q1,601600,中国铝业,0.0,0.0,0,1.0,0.0
2021_Q1,601601,中国太保,0.0,0.0,0,1.0,0.0
2021_Q1,601607,上海医药,-0.0046075852587819,0.1363575932840564,1,0.8800046797857134,-0.00405469659023974
2021_Q1,601618,中国中冶,0.0,0.0,0,1.0,0.0
2021_Q1,601628,中国人寿,0.1132875010371208,0.1363575932840564,1,0.8800046797857134,0.09969353107389517
2021_Q1,601633,长城汽车,0.2152479564150174,0.2560555111002501,6,0.7961431570202208,0.17136818756240282
2021_Q1,601658,邮储银行,0.0185895850881934,0.0177470329690182,2,0.9825624321229945,0.01826542793641266
2021_Q1,601668,中国建筑,0.0,0.0,0,1.0,0.0
2021_Q1,601669,中国电建,0.0,0.0,0,1.0,0.0
2021_Q1,601688,华泰证券,0.0715485289692878,0.1363575932840564,1,0.8800046797857134,0.06296304032475696
2021_Q1,601689,拓普集团,0.1515489369630813,0.1363575932840564,1,0.8800046797857134,0.13336377374406164
2021_Q1,601698,中国卫通,0.0,0.0,0,1.0,0.0
2021_Q1,601699,潞安环能,0.0,0.0,0,1.0,0.0
2021_Q1,601728,中国电信,0.0,0.0,0,1.0,0.0
2021_Q1,601766,中国中车,0.0,0.0,0,1.0,0.0
2021_Q1,601788,光大证券,0.0,0.0,0,1.0,0.0
2021_Q1,601799,星宇股份,0.0,0.0,0,1.0,0.0
2021_Q1,601800,中国交建,0.0,0.0,0,1.0,0.0
2021_Q1,601808,中海油服,0.0591115765273571,0.0120691030509507,2,0.9880748231375035,0.05840666052264737
2021_Q1,601816,京沪高铁,0.0,0.0,0,1.0,0.0
2021_Q1,601818,光大银行,0.0,0.0,0,1.0,0.0
2021_Q1,601825,沪农商行,0.0,0.0,0,1.0,0.0
2021_Q1,601838,成都银行,0.0,0.0,0,1.0,0.0
2021_Q1,601857,中国石油,0.1315907835960388,0.1363575932840564,1,0.8800046797857134,0.11580050538118322
2021_Q1,601865,福莱特,0.2053723987191915,0.331454514754475,3,0.7510583267535832,0.1542466501434057
2021_Q1,601868,中国能建,0.0,0.0,0,1.0,0.0
2021_Q1,601872,招商轮船,0.0,0.0,0,1.0,0.0
2021_Q1,601877,正泰电器,0.0,0.0,0,1.0,0.0
2021_Q1,601878,浙商证券,0.0,0.0,0,1.0,0.0
2021_Q1,601881,中国银河,0.0,0.0,0,1.0,0.0
2021_Q1,601888,中国中免,0.1268967017531395,0.0111871328306557,2,0.9889366345086502,0.1254927971619977
2021_Q1,601898,中煤能源,0.0,0.0,0,1.0,0.0
2021_Q1,601899,紫金矿业,0.1525422185659408,0.1363575932840564,1,0.8800046797857134,0.13423786620292305
2021_Q1,601901,方正证券,0.0,0.0,0,1.0,0.0
2021_Q1,601916,浙商银行,0.0,0.0,0,1.0,0.0
2021_Q1,601919,中远海控,0.0,0.0,0,1.0,0.0
2021_Q1,601939,建设银行,0.0,0.0,0,1.0,0.0
2021_Q1,601985,中国核电,0.0,0.0,0,1.0,0.0
2021_Q1,601988,中国银行,0.0,0.0,0,1.0,0.0
2021_Q1,601995,中金公司,0.0,0.0,0,1.0,0.0
2021_Q1,601998,中信银行,0.0335136130452156,0.1363575932840564,1,0.8800046797857134,0.029492136316317263
2021_Q1,603019,中科曙光,0.0,0.0,0,1.0,0.0
2021_Q1,603195,公牛集团,0.0,0.0,0,1.0,0.0
2021_Q1,603259,药明康德,0.1391364857554435,0.0360736286680755,4,0.9651823696020042,0.13429208301953446
2021_Q1,603260,合盛硅业,0.0,0.0,0,1.0,0.0
2021_Q1,603288,海天味业,0.0,0.0,0,1.0,0.0
2021_Q1,603296,华勤技术,0.0,0.0,0,1.0,0.0
2021_Q1,603369,今世缘,0.0708391442894935,0.0491759207814347,2,0.9531290036233313,0.06751884301417435
2021_Q1,603392,万泰生物,0.0,0.0,0,1.0,0.0
2021_Q1,603501,豪威集团,0.132680336634318,0.1548567770633075,3,0.8659082406243536,0.11488899686046926
2021_Q1,603799,华友钴业,0.2760744094848633,0.1363575932840564,1,0.8800046797857134,0.24294677231575704
2021_Q1,603806,福斯特,0.0,0.0,0,1.0,0.0
2021_Q1,603833,欧派家居,0.1673598513007164,0.2069076142743326,2,0.8285638338616843,0.13866832002824298
2021_Q1,603986,兆易创新,0.0,0.0,0,1.0,0.0
2021_Q1,603993,洛阳钼业,0.0,0.0,0,1.0,0.0
2021_Q1,605117,德业股份,0.0,0.0,0,1.0,0.0
2021_Q1,605499,东鹏饮料,0.0,0.0,0,1.0,0.0
2021_Q1,688008,澜起科技,0.2523219101130962,0.2227241622137811,2,0.817845946701068,0.20636045144986695
2021_Q1,688009,中国通号,0.0,0.0,0,1.0,0.0
2021_Q1,688012,中微公司,0.0,0.0,0,1.0,0.0
2021_Q1,688036,传音控股,0.1186362225562334,0.0957488074178101,2,0.9126179223106369,0.10826954294005205
2021_Q1,688041,海光信息,0.0,0.0,0,1.0,0.0
2021_Q1,688047,龙芯中科,0.0,0.0,0,1.0,0.0
2021_Q1,688082,盛美上海,0.0,0.0,0,1.0,0.0
2021_Q1,688111,金山办公,0.0905817972496152,0.090786136612782,5,0.9167699940753737,0.08304267372786643
2021_Q1,688126,沪硅产业,0.0,0.0,0,1.0,0.0
2021_Q1,688169,石头科技,0.1005155574530363,0.05419922716552,2,0.9485873013668884,0.09534778138976413
2021_Q1,688187,时代电气,0.0,0.0,0,1.0,0.0
2021_Q1,688223,晶科能源,0.0,0.0,0,1.0,0.0
2021_Q1,688256,寒武纪,0.0338149964809417,0.1363575932840564,1,0.8800046797857134,0.02975735515016613
2021_Q1,688271,联影医疗,0.0,0.0,0,1.0,0.0
2021_Q1,688303,大全能源,0.0,0.0,0,1.0,0.0
2021_Q1,688396,华润微,0.1202034037560224,0.0822194003596539,2,0.9240270500304005,0.11107119657629054
2021_Q1,688472,阿特斯,0.0,0.0,0,1.0,0.0
2021_Q1,688506,百利天恒,0.0,0.0,0,1.0,0.0
2021_Q1,688599,天合光能,0.0,0.0,0,1.0,0.0
2021_Q1,688981,中芯国际,0.108132429420948,0.1363575932840564,1,0.8800046797857134,0.0951570439270326
2021_Q2,1,平安银行,0.0105918180779553,0.0176189920780131,2,0.982686062057436,0.010408431997054655
2021_Q2,2,万科A,0.0198361366419703,0.0278117286593848,2,0.9729408335360594,0.019299387318573755
2021_Q2,63,中兴通讯,0.0592542793601751,0.0427625916077187,3,0.9589910570710175,0.056824323999595694
2021_Q2,100,TCL科技,0.1053470619954168,0.0998801283537104,4,0.9091899873641593,0.09578049396446431
2021_Q2,157,中联重科,0.0206885216757655,0.0045998451432952,2,0.9954212165515126,0.020593793415142832
2021_Q2,166,申万宏源,0.0,0.0,0,1.0,0.0
2021_Q2,301,东方盛虹,0.0,0.0,0,1.0,0.0
2021_Q2,333,美的集团,0.1359541416168213,0.1088727783707322,1,0.9018167092795811,0.12260571660581193
2021_Q2,338,潍柴动力,0.1036240011453628,0.0523570700766279,2,0.9502478088802925,0.09846848003578992
2021_Q2,408,藏格矿业,0.0,0.0,0,1.0,0.0
2021_Q2,425,徐工机械,0.0527006797492504,0.1088727783707322,1,0.9018167092795811,0.047526353588266054
2021_Q2,538,云南白药,0.0,0.0,0,1.0,0.0
2021_Q2,568,泸州老窖,0.0,0.0,0,1.0,0.0
2021_Q2,596,古井贡酒,0.0,0.0,0,1.0,0.0
2021_Q2,617,中油资本,0.0,0.0,0,1.0,0.0
2021_Q2,625,长安汽车,0.0667984796067078,0.1205087972999079,6,0.8924517169429653,0.059614417814186034
2021_Q2,630,铜陵有色,0.0,0.0,0,1.0,0.0
2021_Q2,651,格力电器,0.0475926920771598,0.0632593258068036,4,0.9405043301559548,0.044761132982347795
2021_Q2,661,长春高新,0.139486102387309,0.1361514981651339,2,0.8801643104946687,0.12277068913131459
2021_Q2,708,中信特钢,0.1588124781847,0.1088727783707322,1,0.9018167092795811,0.14321974646906144
2021_Q2,725,京东方A,0.0898531755166394,0.05976136118008,7,0.9436086619410867,0.08478623472041372
2021_Q2,768,中航西飞,0.0,0.0,0,1.0,0.0
2021_Q2,776,广发证券,0.0,0.0,0,1.0,0.0
2021_Q2,786,北新建材,0.0120094614103436,0.1088727783707322,1,0.9018167092795811,0.010830332969296183
2021_Q2,792,盐湖股份,0.0,0.0,0,1.0,0.0
2021_Q2,800,一汽解放,0.0,0.0,0,1.0,0.0
2021_Q2,807,云铝股份,0.0,0.0,0,1.0,0.0
2021_Q2,858,五粮液,0.2347218189388513,0.1200018638869052,4,0.8928556569803864,0.20957270385627938
2021_Q2,876,新希望,0.0,0.0,0,1.0,0.0
2021_Q2,895,双汇发展,0.0428959839046001,0.1088727783707322,1,0.9018167092795811,0.03868431504615634
2021_Q2,938,紫光股份,0.0,0.0,0,1.0,0.0
2021_Q2,963,华东医药,0.134840577840805,0.1088727783707322,1,0.9018167092795811,0.12160148618575196
2021_Q2,975,山金国际,0.0,0.0,0,1.0,0.0
2021_Q2,977,浪潮信息,0.0506946183741092,0.1088727783707322,1,0.9018167092795811,0.045717253920323345
2021_Q2,983,山西焦煤,0.0717667806893587,0.0253136685359802,2,0.9753112932044249,0.06999495168325678
2021_Q2,999,华润三九,0.0,0.0,0,1.0,0.0
2021_Q2,1289,龙源电力,0.0,0.0,0,1.0,0.0
2021_Q2,1391,国货航,0.0,0.0,0,1.0,0.0
2021_Q2,1965,招商公路,0.0,0.0,0,1.0,0.0
2021_Q2,1979,招商蛇口,0.0,0.0,0,1.0,0.0
2021_Q2,2001,新和成,0.0933824207168072,0.1077047174384398,4,0.9027676638522347,0.08430262979537857
2021_Q2,2027,分众传媒,0.0209482829086482,0.0089450528573222,2,0.9911342517295764,0.02076256070568251
2021_Q2,2028,思源电气,0.6246166825294495,0.1088727783707322,1,0.9018167092795811,0.563289761199837
2021_Q2,2049,紫光国微,0.1702733154719074,0.1940968857496299,3,0.8374529838692446,0.14259589611525808
2021_Q2,2050,三花智控,0.0270794909447431,0.1088727783707322,1,0.9018167092795811,0.02442073741275444
2021_Q2,2074,国轩高科,0.0,0.0,0,1.0,0.0
2021_Q2,2129,TCL中环,0.0,0.0,0,1.0,0.0
2021_Q2,2142,宁波银行,0.0,0.0,0,1.0,0.0
2021_Q2,2179,中航光电,0.0840406417846679,0.1088727783707322,1,0.9018167092795811,0.07578925501999327
2021_Q2,2180,纳思达,0.0,0.0,0,1.0,0.0
2021_Q2,2230,科大讯飞,0.1676763594150543,0.1088727783707322,1,0.9018167092795811,0.15121334267166459
2021_Q2,2236,大华股份,0.0538338515907526,0.0054074274930575,2,0.994621655514779,0.05354431459193127
2021_Q2,2241,歌尔股份,0.0543450131081044,0.0599898518296051,2,0.9434052583370878,0.05126937113058365
2021_Q2,2252,上海莱士,0.0,0.0,0,1.0,0.0
2021_Q2,2304,洋河股份,0.2129865325987339,0.1705581754115894,2,0.8542932944348383,0.18195296660402546
2021_Q2,2311,海大集团,0.0047362702898681,0.0131006438755323,2,0.9870687636468013,0.004675024459317182
2021_Q2,2352,顺丰控股,0.0735227912664413,0.1088727783707322,1,0.9018167092795811,0.06630408167695162
2021_Q2,2371,北方华创,0.2202890012413263,0.182554080905022,4,0.845627287704837,0.18628239063091023
2021_Q2,2415,海康威视,0.1094823963940143,0.1246099129726796,2,0.8891972127088064,0.0973514417142382
2021_Q2,2422,科伦药业,0.0,0.0,0,1.0,0.0
2021_Q2,2459,晶澳科技,0.0,0.0,0,1.0,0.0
2021_Q2,2460,赣锋锂业,0.1616813838481903,0.1088727783707322,1,0.9018167092795811,0.1458069735337438
2021_Q2,2463,沪电股份,0.0087757306173443,0.1088727783707322,1,0.9018167092795811,0.007914100506857502
2021_Q2,2466,天齐锂业,0.0,0.0,0,1.0,0.0
2021_Q2,2475,立讯精密,0.2074863314628601,0.1088727783707322,1,0.9018167092795811,0.18711464066032893
2021_Q2,2493,荣盛石化,0.0423514931462705,0.0652047446161308,2,0.9387866558558855,0.039759016621290735
2021_Q2,2594,比亚迪,0.0329160555265843,0.0348703828006729,2,0.9663045890768436,0.031806935509646604
2021_Q2,2600,领益智造,0.0,0.0,0,1.0,0.0
2021_Q2,2601,龙佰集团,0.0546635376289486,0.0381298936439062,5,0.9632705946747494,0.05265577839886286
2021_Q2,2648,卫星化学,0.1083263475447893,0.1116378321316291,2,0.8995735581276888,0.09744751789984274
2021_Q2,2709,天赐材料,0.0807453170418739,0.1088727783707322,1,0.9018167092795811,0.07281747610443921
2021_Q2,2714,牧原股份,0.0705619677901268,0.0750818078567317,2,0.930161772519978,0.06563404503216194
2021_Q2,2736,国信证券,0.0,0.0,0,1.0,0.0
2021_Q2,2916,深南电路,0.0,0.0,0,1.0,0.0
2021_Q2,2920,德赛西威,0.1075138710439205,0.0402262429660329,2,0.961329332692728,0.10335623790586411
2021_Q2,2938,鹏鼎控股,0.0,0.0,0,1.0,0.0
2021_Q2,3816,中国广核,0.0,0.0,0,1.0,0.0
2021_Q2,300014,亿纬锂能,0.1171686649322509,0.1088727783707322,1,0.9018167092795811,0.10566465983988435
2021_Q2,300015,爱尔眼科,0.0263356333598494,0.0092543796290348,5,0.9908304786029898,0.026094148206252447
2021_Q2,300033,同花顺,0.0,0.0,0,1.0,0.0
2021_Q2,300059,东方财富,0.0973515529185533,0.0617081752398843,4,0.9418784024848054,0.09169332514234196
2021_Q2,300122,智飞生物,0.0895929007480541,0.0491896836306525,6,0.9531165008595636,0.08539247206284349
2021_Q2,300124,汇川技术,0.1189624890685081,0.092633241253078,2,0.9152201875655529,0.10887687155854503
2021_Q2,300274,阳光电源,0.0,0.0,0,1.0,0.0
2021_Q2,300308,中际旭创,0.1361856311559677,0.1088727783707322,1,0.9018167092795811,0.1228144777402376
2021_Q2,300316,晶盛机电,0.2063167467713356,0.1600504971941339,2,0.8620314395095255,0.17785152221421668
2021_Q2,300347,泰格医药,0.1653517186641693,0.1088727783707322,1,0.9018167092795811,0.14911694279944426
2021_Q2,300394,天孚通信,0.0,0.0,0,1.0,0.0
2021_Q2,300408,三环集团,0.0,0.0,0,1.0,0.0
2021_Q2,300413,芒果超媒,0.0350700931934018,0.0816613381509292,6,0.9245037838825532,0.032422433858413736
2021_Q2,300418,昆仑万维,0.0,0.0,0,1.0,0.0
2021_Q2,300433,蓝思科技,0.1196238845586776,0.1088727783707322,1,0.9018167092795811,0.10787881792394713
2021_Q2,300442,润泽科技,0.0,0.0,0,1.0,0.0
2021_Q2,300498,温氏股份,0.0,0.0,0,1.0,0.0
2021_Q2,300502,新易盛,0.4461600184440613,0.1088727783707322,1,0.9018167092795811,0.40235455964534056
2021_Q2,300628,亿联网络,0.0,0.0,0,1.0,0.0
2021_Q2,300661,圣邦股份,0.1081074215471744,0.0431372731091197,2,0.9586465998089139,0.10363681208030764
2021_Q2,300750,宁德时代,0.2788062579929828,0.112040366048037,4,0.8992479324773026,0.25071595106192324
2021_Q2,300759,康龙化成,0.0,0.0,0,1.0,0.0
2021_Q2,300760,迈瑞医疗,0.110478539019823,0.0607323601038111,2,0.9427448785498849,0.10415307685061176
2021_Q2,300782,卓胜微,0.1555340997874736,0.0639941995404784,2,0.9398547477344176,0.14617946211985572
2021_Q2,300832,新产业,0.112702690064907,0.1088727783707322,1,0.9018167092795811,0.10163716908129097
2021_Q2,300896,爱美客,0.1901421483073915,0.0910204040062054,7,0.9165731422877332,0.17427918635544604
2021_Q2,300979,华利集团,0.0914589762687683,0.1088727783707322,1,0.9018167092795811,0.08247923301277993
2021_Q2,300999,金龙鱼,0.0,0.0,0,1.0,0.0
2021_Q2,301236,软通动力,0.0,0.0,0,1.0,0.0
2021_Q2,301269,华大九天,0.0,0.0,0,1.0,0.0
2021_Q2,302132,中航成飞,0.0,0.0,0,1.0,0.0
2021_Q2,600000,浦发银行,0.0,0.0,0,1.0,0.0
2021_Q2,600009,上海机场,0.0655130073428154,0.1088727783707322,1,0.9018167092795811,0.05908072469690682
2021_Q2,600010,包钢股份,0.0,0.0,0,1.0,0.0
2021_Q2,600011,华能国际,0.0,0.0,0,1.0,0.0
2021_Q2,600015,华夏银行,0.0,0.0,0,1.0,0.0
2021_Q2,600016,民生银行,0.0,0.0,0,1.0,0.0
2021_Q2,600018,上港集团,0.0,0.0,0,1.0,0.0
2021_Q2,600019,宝钢股份,0.1082535684108734,0.1088727783707322,1,0.9018167092795811,0.09762487683206586
2021_Q2,600023,浙能电力,0.0,0.0,0,1.0,0.0
2021_Q2,600025,华能水电,0.0,0.0,0,1.0,0.0
2021_Q2,600026,中远海能,0.0,0.0,0,1.0,0.0
2021_Q2,600027,华电国际,0.0,0.0,0,1.0,0.0
2021_Q2,600028,中国石化,0.0,0.0,0,1.0,0.0
2021_Q2,600029,南方航空,0.0,0.0,0,1.0,0.0
2021_Q2,600030,中信证券,0.0242023426108062,0.0228520640679997,2,0.9776584856493182,0.023661625626046755
2021_Q2,600031,三一重工,0.1139886528253555,0.0640735469335596,4,0.9397846632704983,0.10712478771213445
2021_Q2,600036,招商银行,0.0155273051932454,0.1088727783707322,1,0.9018167092795811,0.014002783273352318
2021_Q2,600039,四川路桥,0.0,0.0,0,1.0,0.0
2021_Q2,600048,保利发展,0.0531526915729045,0.1088727783707322,1,0.9018167092795811,0.04793398540362925
2021_Q2,600050,中国联通,0.0180390304885804,0.0313928674034633,2,0.9695626483412717,0.017489970174016958
2021_Q2,600061,国投资本,0.0,0.0,0,1.0,0.0
2021_Q2,600066,宇通客车,-0.0069771874696016,0.1088727783707322,1,0.9018167092795811,-0.006292144243862843
2021_Q2,600085,同仁堂,0.0,0.0,0,1.0,0.0
2021_Q2,600089,特变电工,0.0,0.0,0,1.0,0.0
2021_Q2,600104,上汽集团,0.0098346965387463,0.1088727783707322,1,0.9018167092795811,0.008869093669335474
2021_Q2,600111,北方稀土,0.2539122998714447,0.1088727783707322,1,0.9018167092795811,0.22898235471567646
2021_Q2,600115,中国东航,0.0,0.0,0,1.0,0.0
2021_Q2,600150,中国船舶,0.0766191333532333,0.1088727783707322,1,0.9018167092795811,0.06909641470846625
2021_Q2,600160,巨化股份,0.0,0.0,0,1.0,0.0
2021_Q2,600161,天坛生物,0.0984440436586737,0.0646048628649286,4,0.9393156417761683,0.09247003004828822
2021_Q2,600176,中国巨石,0.0,0.0,0,1.0,0.0
2021_Q2,600183,生益科技,-0.0088238567113876,0.1088727783707322,1,0.9018167092795811,-0.007957501422618111
2021_Q2,600188,兖矿能源,0.0,0.0,0,1.0,0.0
2021_Q2,600196,复星医药,0.1205976657569408,0.0778870177443816,5,0.9277410188060616,0.11188340129497715
2021_Q2,600219,南山铝业,0.0,0.0,0,1.0,0.0
2021_Q2,600233,圆通速递,0.0242250896990299,0.1088727783707322,1,0.9018167092795811,0.021846590674381824
2021_Q2,600276,恒瑞医药,0.0860088171903044,0.0903783507350235,4,0.9171128529155962,0.07887979170929604
2021_Q2,600309,万华化学,0.0,0.0,0,1.0,0.0
2021_Q2,600332,白云山,0.0339384488761425,0.1088727783707322,1,0.9018167092795811,0.03060626028353613
2021_Q2,600346,恒力石化,0.0580738433636724,0.0649249514452022,2,0.9390333080682418,0.0545332732460262
2021_Q2,600362,江西铜业,0.1349760293960571,0.1088727783707322,1,0.9018167092795811,0.12172363866157622
2021_Q2,600372,中航机载,0.0,0.0,0,1.0,0.0
2021_Q2,600377,宁沪高速,0.0,0.0,0,1.0,0.0
2021_Q2,600406,国电南瑞,0.0358223058283329,0.1088727783707322,1,0.9018167092795811,0.032305153960913935
2021_Q2,600415,小商品城,0.0,0.0,0,1.0,0.0
2021_Q2,600426,华鲁恒升,0.0128340874798595,0.0146998138460471,2,0.9855131402948327,0.012648161855094932
2021_Q2,600436,片仔癀,0.0,0.0,0,1.0,0.0
2021_Q2,600438,通威股份,0.2691825939342379,0.2499863261617113,5,0.8000087513522365,0.21534843085908575
2021_Q2,600460,士兰微,0.1453874558210373,0.1088727783707322,1,0.9018167092795811,0.13111283697905834
2021_Q2,600482,中国动力,0.0,0.0,0,1.0,0.0
2021_Q2,600489,中金黄金,0.0,0.0,0,1.0,0.0
2021_Q2,600515,海南机场,0.0,0.0,0,1.0,0.0
2021_Q2,600519,贵州茅台,0.0597687379534666,0.0714378964860415,3,0.9333252102428578,0.05578366991636949
2021_Q2,600547,山东黄金,0.0,0.0,0,1.0,0.0
2021_Q2,600570,恒生电子,-0.022402461618185,0.1088727783707322,1,0.9018167092795811,-0.02020291421627372
2021_Q2,600584,长电科技,0.0535783376544714,0.0315611433059546,2,0.969404486092984,0.05193908087964922
2021_Q2,600585,海螺水泥,0.0390009060502052,0.1088727783707322,1,0.9018167092795811,0.03517166875311816
2021_Q2,600588,用友网络,0.0917813715835412,0.0600929202883333,3,0.9433135349380611,0.08657861006993396
2021_Q2,600600,青岛啤酒,0.0462232655845582,0.0544442906747311,2,0.9483668400917675,0.043836612321150006
2021_Q2,600660,福耀玻璃,0.0610922537744045,0.1088727783707322,1,0.9018167092795811,0.055094015261306535
2021_Q2,600674,川投能源,0.0,0.0,0,1.0,0.0
2021_Q2,600690,海尔智家,0.2613476812839508,0.1088727783707322,1,0.9018167092795811,0.2356877059133413
2021_Q2,600741,华域汽车,-0.0267762951552867,0.1088727783707322,1,0.9018167092795811,-0.02414731038363944
2021_Q2,600760,中航沈飞,0.0,0.0,0,1.0,0.0
2021_Q2,600795,国电电力,0.0,0.0,0,1.0,0.0
2021_Q2,600803,新奥股份,0.0,0.0,0,1.0,0.0
2021_Q2,600809,山西汾酒,0.283444260712713,0.2455638411390088,4,0.802849253463835,0.22756301311181024
2021_Q2,600845,宝信软件,0.2042879983782768,0.0567574132097215,4,0.9462909722702295,0.19331588860851862
2021_Q2,600875,东方电气,0.0,0.0,0,1.0,0.0
2021_Q2,600886,国投电力,0.0,0.0,0,1.0,0.0
2021_Q2,600887,伊利股份,0.067781526595354,0.0320826374212501,3,0.9689146622004886,0.06567451494457086
2021_Q2,600893,航发动力,0.0,0.0,0,1.0,0.0
2021_Q2,600900,长江电力,0.0,0.0,0,1.0,0.0
2021_Q2,600905,三峡能源,0.0,0.0,0,1.0,0.0
2021_Q2,600918,中泰证券,0.0,0.0,0,1.0,0.0
2021_Q2,600919,江苏银行,0.0,0.0,0,1.0,0.0
2021_Q2,600926,杭州银行,0.0,0.0,0,1.0,0.0
2021_Q2,600938,中国海油,0.0,0.0,0,1.0,0.0
2021_Q2,600941,中国移动,0.0,0.0,0,1.0,0.0
2021_Q2,600958,东方证券,0.0,0.0,0,1.0,0.0
2021_Q2,600989,宝丰能源,0.0,0.0,0,1.0,0.0
2021_Q2,600999,招商证券,0.0397187648341059,0.0221129091024284,2,0.9783654927890042,0.03885946892989059
2021_Q2,601006,大秦铁路,0.0,0.0,0,1.0,0.0
2021_Q2,601009,南京银行,0.0346190594136714,0.1088727783707322,1,0.9018167092795811,0.03122004623879145
2021_Q2,601012,隆基绿能,0.3698748846848805,0.1072270809463418,3,0.9031571004796095,0.3340551283922266
2021_Q2,601021,春秋航空,-0.0225011762231588,0.1088727783707322,1,0.9018167092795811,-0.020291936696489023
2021_Q2,601058,赛轮轮胎,0.0605064526200294,0.0206364524790594,5,0.9797808000792694,0.05928306055801081
2021_Q2,601059,信达证券,0.0,0.0,0,1.0,0.0
2021_Q2,601066,中信建投,0.0526567287743091,0.1088727783707322,1,0.9018167092795811,0.047486717864674864
2021_Q2,601077,渝农商行,0.0,0.0,0,1.0,0.0
2021_Q2,601088,中国神华,0.0,0.0,0,1.0,0.0
2021_Q2,601100,恒立液压,0.1155343558639288,0.1021254517417583,2,0.9073377249564802,0.10482867960388953
2021_Q2,601111,中国国航,0.0528733395040035,0.1088727783707322,1,0.9018167092795811,0.047682061040122514
2021_Q2,601117,中国化学,0.0,0.0,0,1.0,0.0
2021_Q2,601127,赛力斯,0.0,0.0,0,1.0,0.0
2021_Q2,601136,首创证券,0.0,0.0,0,1.0,0.0
2021_Q2,601138,工业富联,0.0,0.0,0,1.0,0.0
2021_Q2,601166,兴业银行,0.0189067660830914,0.004997091702856,2,0.995027755061073,0.018812757011123272
2021_Q2,601169,北京银行,0.0,0.0,0,1.0,0.0
2021_Q2,601186,中国铁建,0.0,0.0,0,1.0,0.0
2021_Q2,601211,国泰海通,-0.0013597224606201,0.1088727783707322,1,0.9018167092795811,-0.0012262204349699534
2021_Q2,601225,陕西煤业,0.0,0.0,0,1.0,0.0
2021_Q2,601229,上海银行,-0.0047401040792465,0.1088727783707322,1,0.9018167092795811,-0.004274705062388797
2021_Q2,601236,红塔证券,0.0,0.0,0,1.0,0.0
2021_Q2,601238,广汽集团,0.0423476034775376,0.0527585393207798,4,0.9498854320813026,0.04022537162686848
2021_Q2,601288,农业银行,0.0,0.0,0,1.0,0.0
2021_Q2,601298,青岛港,0.0,0.0,0,1.0,0.0
2021_Q2,601318,中国平安,0.0,0.0,0,1.0,0.0
2021_Q2,601319,中国人保,0.0053468691185116,0.1088727783707322,1,0.9018167092795811,0.004821895913404746
2021_Q2,601328,交通银行,0.0,0.0,0,1.0,0.0
2021_Q2,601336,新华保险,0.0,0.0,0,1.0,0.0
2021_Q2,601360,三六零,0.0,0.0,0,1.0,0.0
2021_Q2,601377,兴业证券,0.0,0.0,0,1.0,0.0
2021_Q2,601390,中国中铁,0.0,0.0,0,1.0,0.0
2021_Q2,601398,工商银行,0.0,0.0,0,1.0,0.0
2021_Q2,601600,中国铝业,0.0,0.0,0,1.0,0.0
2021_Q2,601601,中国太保,0.0027377242222428,0.1088727783707322,1,0.9018167092795811,0.0024689254490180028
2021_Q2,601607,上海医药,0.05976298218593,0.0668419758250289,2,0.9373459450043315,0.05601858901334759
2021_Q2,601618,中国中冶,0.0,0.0,0,1.0,0.0
