quarter,stock,name,weight_change,weight
2017_Q1,601111,中国国航,0.0,0.003235841075225463
2017_Q1,601117,中国化学,0.0,0.003235841075225463
2017_Q1,601127,赛力斯,0.0,0.003235841075225463
2017_Q1,601136,首创证券,0.0,0.003235841075225463
2017_Q1,601138,工业富联,0.0,0.003235841075225463
2017_Q1,601166,兴业银行,0.0,0.003235841075225463
2017_Q1,601169,北京银行,0.0,0.003235841075225463
2017_Q1,601186,中国铁建,0.0,0.003235841075225463
2017_Q1,601211,国泰海通,0.0,0.003235841075225463
2017_Q1,601225,陕西煤业,0.1276366426878182,0.003648852966338581
2017_Q1,601229,上海银行,0.0,0.003235841075225463
2017_Q1,601236,红塔证券,0.0,0.003235841075225463
2017_Q1,601238,广汽集团,0.0,0.003235841075225463
2017_Q1,601288,农业银行,0.0,0.003235841075225463
2017_Q1,601298,青岛港,0.0,0.003235841075225463
2017_Q1,601318,中国平安,0.0,0.003235841075225463
2017_Q1,601319,中国人保,0.0,0.003235841075225463
2017_Q1,601328,交通银行,0.0,0.003235841075225463
2017_Q1,601336,新华保险,0.1370151548616383,0.00367920034125513
2017_Q1,601360,三六零,0.0,0.003235841075225463
2017_Q1,601377,兴业证券,0.0,0.003235841075225463
2017_Q1,601390,中国中铁,0.0,0.003235841075225463
2017_Q1,601398,工商银行,0.0759292196600687,0.00348153596301133
2017_Q1,601600,中国铝业,0.0,0.003235841075225463
2017_Q1,601601,中国太保,0.0,0.003235841075225463
2017_Q1,601607,上海医药,0.0869914126494603,0.0035173314614684744
2017_Q1,601618,中国中冶,0.0,0.003235841075225463
2017_Q1,601628,中国人寿,0.0,0.003235841075225463
2017_Q1,601633,长城汽车,0.1688622218590834,0.0037822523887709207
2017_Q1,601658,邮储银行,0.0,0.003235841075225463
2017_Q1,601668,中国建筑,0.0356486273759656,0.003351194367964019
2017_Q1,601669,中国电建,0.0,0.003235841075225463
2017_Q1,601688,华泰证券,0.0824028495620165,0.0035024836005538612
2017_Q1,601689,拓普集团,0.0,0.003235841075225463
2017_Q1,601698,中国卫通,0.0,0.003235841075225463
2017_Q1,601699,潞安环能,0.0,0.003235841075225463
2017_Q1,601728,中国电信,0.0,0.003235841075225463
2017_Q1,601766,中国中车,0.0977613972243961,0.0035521814199355965
2017_Q1,601788,光大证券,0.0,0.003235841075225463
2017_Q1,601799,星宇股份,0.0,0.003235841075225463
2017_Q1,601800,中国交建,0.0,0.003235841075225463
2017_Q1,601808,中海油服,0.0,0.003235841075225463
